TIPO_REG,PAIS,P_DEPTO,P_S6P47B,P_S6P59_UNIF,P_S6P60,AREA_SEMBRADA,AREA_COSECHADA
4,170,63,1993,6.1650720203,12,0.1137732368,0.1137732368
4,170,63,1993,6.1650720203,12,39.574865278,39.574865278
4,170,63,1993,1.08,12,39.574865278,39.574865278
4,170,63,1993,6.1650720203,12,8.7609525347,8.7609525347
4,170,63,1993,6.1650720203,12,3.057890613,3.057890613
4,170,63,1993,8.9770841706,12,0.0328953609,0.0328953609
4,170,63,1993,6.1650720203,12,0.063364439,0.063364439
4,170,63,1993,0.2206325435,12,0.063364439,0.063364439
4,170,63,1993,6.1650720203,12,0.085479423,0.085479423
4,170,63,1993,6.1650720203,12,3.6277954239,3.6277954239
4,170,63,1993,,12,3.6277954239,0
4,170,63,1993,6.1650720203,12,5.5559977614,5.5559977614
4,170,63,1993,6.1650720203,12,5.0669118896,5.0669118896
4,170,63,1993,6.1650720203,12,6.1083973926,6.1083973926
4,170,63,1993,1.08,12,6.1083973926,6.1083973926
4,170,63,1993,1.44,12,1.0508226342,1.0508226342
4,170,63,1993,6.1650720203,12,1.0508226342,1.0508226342
4,170,63,1993,6.1650720203,12,0.2587780058,0.2587780058
4,170,63,1993,0.72,12,0.2587780058,0.2587780058
4,170,63,1993,1.44,12,0.7753550682,0.7753550682
4,170,63,1993,6.1650720203,12,0.7753550682,0.7753550682
4,170,63,1993,6.1650720203,12,0.1909407276,0.1909407276
4,170,63,1993,0.72,12,0.1909407276,0.1909407276
4,170,63,1993,1.44,12,8.5681715288,8.5681715288
4,170,63,1993,6.1650720203,12,8.5681715288,8.5681715288
4,170,63,1993,,12,1.0121673752,0
4,170,63,1993,,12,1.0294615997,0
4,170,63,1993,5.135795864,12,0.0334986627,0.0334986627
4,170,63,1993,4.6701650623,12,0.0348900473,0.0348900473
4,170,63,1993,6.1650720203,12,1.7728849979,1.7728849979
4,170,63,1993,6.1650720203,12,0.7041325278,0.7041325278
4,170,63,1993,1.08,12,0.7041325278,0.7041325278
4,170,63,1993,0.72,12,0.1958650453,0.1958650453
4,170,63,1993,6.1650720203,12,0.1958650453,0.1958650453
4,170,63,1993,4.6806351761,12,0.01225224,0.01225224
4,170,63,1993,1.44,12,16.439595866,16.439595866
4,170,63,1993,6.1650720203,12,16.439595866,16.439595866
4,170,63,1993,6.1650720203,12,4.0484527992,4.0484527992
4,170,63,1993,0.72,12,4.0484527992,4.0484527992
4,170,63,1993,30,12,2.6237486082,2.6237486082
4,170,63,1993,0.72,12,1.2417100768,1.2417100768
4,170,63,1993,6.1650720203,12,1.2417100768,1.2417100768
4,170,63,1993,,12,0.2660082922,0
4,170,63,1993,1.44,12,0.2660082922,0.2660082922
4,170,63,1993,,12,0.0633846156,0
4,170,63,1993,4.6143236417,12,0.0121482,0.0121482
4,170,63,1993,1.44,12,0.6098472236,0.6098472236
4,170,63,1993,6.1650720203,12,0.6098472236,0.6098472236
4,170,63,1993,,12,0.145314754,0
4,170,63,1993,4.4291074134,12,0.01489263,0.01489263
4,170,63,1993,1.08,12,0.1946728767,0.1946728767
4,170,63,1993,6.1650720203,12,0.1946728767,0.1946728767
4,170,63,1993,6.1650720203,12,2.571894957,2.571894957
4,170,63,1993,1.08,12,2.571894957,2.571894957
4,170,63,1993,6.1650720203,12,2.4492381152,2.4492381152
4,170,63,1993,6.1650720203,12,2.0593875205,2.0593875205
4,170,63,1993,0.425562403,12,2.0593875205,2.0593875205
4,170,63,1993,4.5576589163,12,0.045378978,0.045378978
4,170,63,1993,5.0440832408,12,0.0442749728,0.0442749728
4,170,63,1993,4.8449757851,12,0.0431375891,0.0431375891
4,170,63,1993,1.44,12,0.9445730032,0.9445730032
4,170,63,1993,6.1650720203,12,0.9445730032,0.9445730032
4,170,63,1993,6.1650720203,12,0.2326127266,0.2326127266
4,170,63,1993,0.72,12,0.2326127266,0.2326127266
4,170,63,1993,6.1650720203,12,0.4196943518,0.4196943518
4,170,63,1993,6.1650720203,12,0.4104008011,0.4104008011
4,170,63,1993,6.1650720203,12,0.4994662602,0.4994662602
4,170,63,1993,1.44,12,0.4994662602,0.4994662602
4,170,63,1993,4.4072692918,12,0.0418359619,0.0418359619
4,170,63,1993,4.9203257776,12,0.0403639113,0.0403639113
4,170,63,1993,4.8770332353,12,0.0407998401,0.0407998401
4,170,63,1993,6.1650720203,12,1.3353752588,1.3353752588
4,170,63,1993,6.1650720203,12,4.2135395944,4.2135395944
4,170,63,1993,6.1650720203,12,1.1583082358,1.1583082358
4,170,63,1993,1.08,12,1.1583082358,1.1583082358
4,170,63,1993,1.44,12,0.8432876432,0.8432876432
4,170,63,1993,6.1650720203,12,0.8432876432,0.8432876432
4,170,63,1993,,12,0.2009390802,0
4,170,63,1993,4.8816746911,12,0.01675588,0.01675588
4,170,63,1993,,12,1.0178145765,0
4,170,63,1993,25.498105703,12,1.0178145765,1.0178145765
4,170,63,1993,,12,1.0178145765,0
4,170,63,1993,6.1650720203,12,0.5818868586,0.5818868586
4,170,63,1993,1.44,12,0.5818868586,0.5818868586
4,170,63,1993,6.1650720203,12,1.4502573872,1.4502573872
4,170,63,1993,6.1650720203,12,0.1432968001,0.1432968001
4,170,63,1993,0.72,12,0.1432968001,0.1432968001
4,170,63,1993,1.44,12,0.3946684817,0.3946684817
4,170,63,1993,,12,0.3946684817,0
4,170,63,1993,6.1650720203,12,0.0971919707,0.0971919707
4,170,63,1993,0.72,12,0.0971919707,0.0971919707
4,170,63,1993,1.44,12,0.7788817624,0.7788817624
4,170,63,1993,6.1650720203,12,0.7788817624,0.7788817624
4,170,63,1993,,12,0.1855924094,0
4,170,63,1993,4.5057352183,12,0.01624181,0.01624181
4,170,63,1993,0.2086506335,12,0.801502884,0.801502884
4,170,63,1993,6.1650720203,12,0.801502884,0.801502884
4,170,63,1993,6.1650720203,12,1.0812374433,1.0812374433
4,170,63,1993,,12,1.0812374433,0
4,170,63,1993,1.44,12,1.184296853,1.184296853
4,170,63,1993,6.1650720203,12,1.184296853,1.184296853
4,170,63,1993,6.1650720203,12,0.2916476748,0.2916476748
4,170,63,1993,0.72,12,0.2916476748,0.2916476748
4,170,63,1993,1.44,12,0.6506368998,0.6506368998
4,170,63,1993,,12,0.6506368998,0
4,170,63,1993,22.535179943,12,0.6506368998,0.6506368998
4,170,63,1993,6.1650720203,12,0.6506368998,0.6506368998
4,170,63,1993,3.9062347363,12,0.6506368998,0.6506368998
4,170,63,1993,,12,0.6506368998,0
4,170,63,1993,6.1650720203,12,0.1602273438,0.1602273438
4,170,63,1993,0.72,12,0.1602273438,0.1602273438
4,170,63,1993,1.44,12,0.1101877603,0.1101877603
4,170,63,1993,6.1650720203,12,0.1101877603,0.1101877603
4,170,63,1993,0.72,12,0.027135092,0.027135092
4,170,63,1993,1.08,12,0.3038489269,0.3038489269
4,170,63,1993,6.1650720203,12,0.3038489269,0.3038489269
4,170,63,1993,6.1650720203,12,4.2954631609,4.2954631609
4,170,63,1993,6.1650720203,12,0.5672896938,0.5672896938
4,170,63,1993,0.72,12,0.5672896938,0.5672896938
4,170,63,1993,4.6129112449,12,0.01647581,0.01647581
4,170,63,1993,6.1650720203,12,2.0593465224,2.0593465224
4,170,63,1993,6.1650720203,12,0.0139156929,0.0139156929
4,170,63,1993,1.08,12,0.0139156929,0.0139156929
4,170,63,1993,6.1650720203,12,0.1385581228,0.1385581228
4,170,63,1993,,12,0.1385581228,0
4,170,63,1993,4.8797028477,12,0.01895938,0.01895938
4,170,63,1993,1.44,12,0.0251810868,0.0251810868
4,170,63,1993,,12,0.0162261525,0
4,170,63,1993,1.08,12,0.0311779753,0.0311779753
4,170,63,1993,1.44,12,7.1287851917,7.1287851917
4,170,63,1993,6.1650720203,12,7.1287851917,7.1287851917
4,170,63,1993,6.1650720203,12,1.7555510853,1.7555510853
4,170,63,1993,0.72,12,1.7555510853,1.7555510853
4,170,63,1993,1.6442530819,12,1.9285944753,1.9285944753
4,170,63,1993,1.6442530819,12,1.9557079822,1.9557079822
4,170,63,1993,1.6442530819,12,1.9841399995,1.9841399995
4,170,63,1993,1.6442530819,12,1.9063891806,1.9063891806
4,170,63,1993,1.6442530819,12,1.9361153632,1.9361153632
4,170,63,1993,1.6442530819,12,1.9371659335,1.9371659335
4,170,63,1993,1.6442530819,12,1.9660219399,1.9660219399
4,170,63,1993,1.6442530819,12,1.9395102031,1.9395102031
4,170,63,1993,1.6442530819,12,1.847989899,1.847989899
4,170,63,1993,1.6442530819,12,1.8290306607,1.8290306607
4,170,63,1993,4.595323037,12,0.0561650074,0.0561650074
4,170,63,1993,4.5733757409,12,0.055367169,0.055367169
4,170,63,1993,4.756996391,12,0.0510368,0.0510368
4,170,63,1993,4.9865541775,12,0.054390417,0.054390417
4,170,63,1993,4.7741691193,12,0.0551494884,0.0551494884
4,170,63,1993,4.4184984472,12,0.0511062831,0.0511062831
4,170,63,1993,4.6945312679,12,0.0559029276,0.0559029276
4,170,63,1993,4.7341591978,12,0.0535879007,0.0535879007
4,170,63,1993,4.7288364351,12,0.0541273183,0.0541273183
4,170,63,1993,5.086382596,12,0.0526612212,0.0526612212
4,170,63,1993,4.2335809206,12,0.0541424001,0.0541424001
4,170,63,1993,4.8473373961,12,0.0543814569,0.0543814569
4,170,63,1993,4.2116774316,12,0.0557014549,0.0557014549
4,170,63,1993,4.7254342242,12,0.0508856548,0.0508856548
4,170,63,1993,5.0369657753,12,0.0513723594,0.0513723594
4,170,63,1993,4.9690279019,12,0.0539325873,0.0539325873
4,170,63,1993,4.7341632778,12,0.0525816642,0.0525816642
4,170,63,1993,4.5320974946,12,0.0517425149,0.0517425149
4,170,63,1993,4.6455869418,12,0.0535188037,0.0535188037
4,170,63,1993,4.6650646776,12,0.0564121035,0.0564121035
4,170,63,1993,4.5967245566,12,0.0562300392,0.0562300392
4,170,63,1993,4.2810713625,12,0.0552751536,0.0552751536
4,170,63,1993,4.7847330461,12,0.0543434347,0.0543434347
4,170,63,1993,,12,1.748728095,0
4,170,63,1993,6.1650720203,12,1.748728095,1.748728095
4,170,63,1993,,12,0.4166879645,0
4,170,63,1993,4.4584052906,12,0.01395785,0.01395785
4,170,63,1993,,12,2.3634727081,0
4,170,63,1993,6.1650720203,12,2.3634727081,2.3634727081
4,170,63,1993,3.6,12,0.6194760814,0.6194760814
4,170,63,1993,1.44,12,0.8162381293,0.8162381293
4,170,63,1993,6.1650720203,12,0.8162381293,0.8162381293
4,170,63,1993,6.1650720203,12,2.9835690847,2.9835690847
4,170,63,1993,6.1650720203,12,3.1527214059,3.1527214059
4,170,63,1993,6.1650720203,12,0.2529933198,0.2529933198
4,170,63,1993,1.44,12,0.2529933198,0.2529933198
4,170,63,1993,0.72,12,0.0623027185,0.0623027185
4,170,63,1993,6.1650720203,12,0.0623027185,0.0623027185
4,170,63,1993,6.1650720203,12,4.1526257456,4.1526257456
4,170,63,1993,6.1650720203,12,12.447299595,12.447299595
4,170,63,1993,,12,12.447299595,0
4,170,63,1993,0.72,12,3.0653007104,3.0653007104
4,170,63,1993,6.1650720203,12,3.0653007104,3.0653007104
4,170,63,1993,6.1650720203,12,1.8077570476,1.8077570476
4,170,63,1993,,12,1.8077570476,0
4,170,63,1993,0.72,12,0.4451824205,0.4451824205
4,170,63,1993,6.1650720203,12,3.3103577173,3.3103577173
4,170,63,1993,6.1650720203,12,0.7515153559,0.7515153559
4,170,63,1993,1.44,12,0.7515153559,0.7515153559
4,170,63,1993,,12,0.1790715251,0
4,170,63,1993,5.3151395807,12,0.01602338,0.01602338
4,170,63,1993,1.08,12,0.0733780921,0.0733780921
4,170,63,1993,6.1650720203,12,0.0733780921,0.0733780921
4,170,63,1993,6.1650720203,12,6.7715027862,6.7715027862
4,170,63,1993,1.44,12,6.7715027862,6.7715027862
4,170,63,1993,,12,1.613517686,0
4,170,63,1993,4.7248655379,12,0.027753076,0.027753076
4,170,63,1993,4.7973801744,12,0.026295134,0.026295134
4,170,63,1993,6.1650720203,12,8.4429318298,8.4429318298
4,170,63,1993,6.1650720203,12,4.4008283482,4.4008283482
4,170,63,1993,,12,1.0486319804,0
4,170,63,1993,5.1020542461,12,0.03512616,0.03512616
4,170,63,1993,,12,3.7846708945,0
4,170,63,1993,6.1650720203,12,3.7846708945,3.7846708945
4,170,63,1993,6.1650720203,12,0.9320081806,0.9320081806
4,170,63,1993,0.72,12,0.9320081806,0.9320081806
4,170,63,1993,6.1650720203,12,7.6728987783,7.6728987783
4,170,63,1993,6.1650720203,12,1.1761835961,1.1761835961
4,170,63,1993,1.44,12,1.1761835961,1.1761835961
4,170,63,1993,,12,0.2802617255,0
4,170,63,1993,4.8338382335,12,0.01941296,0.01941296
4,170,63,1993,0.2201780413,12,0.1137430798,0.1137430798
4,170,63,1993,6.1650720203,12,0.1137430798,0.1137430798
4,170,63,1993,0.2062446333,,0.0080472676,0.0080472676
4,170,63,1993,0.72,12,0.1534408413,0.1534408413
4,170,63,1993,6.1650720203,12,0.1534408413,0.1534408413
4,170,63,1993,,12,0.1043769832,0
4,170,63,1993,0.20513313,12,0.1043769832,0.1043769832
4,170,63,1993,4.5933919453,12,0.0451160187,0.0451160187
4,170,63,1993,4.6064771155,12,0.0486138142,0.0486138142
4,170,63,1993,4.5249052165,12,0.0470760266,0.0470760266
4,170,63,1993,1.08,12,0.5873899229,0.5873899229
4,170,63,1993,6.1650720203,12,0.5873899229,0.5873899229
4,170,63,1993,6.1650720203,12,0.188028242,0.188028242
4,170,63,1993,1.44,12,0.188028242,0.188028242
4,170,63,1993,,12,0.0448034786,0
4,170,63,1993,4.391378322,12,0.01152579,0.01152579
4,170,63,1993,8.9770841706,12,0.0735761611,0.0735761611
4,170,63,1993,6.1650720203,12,0.0735761611,0.0735761611
4,170,63,1993,4.5708689444,12,0.01121146,0.01121146
4,170,63,1993,1.44,12,0.2739122355,0.2739122355
4,170,63,1993,6.1650720203,12,0.2739122355,0.2739122355
4,170,63,1993,5.1526158909,12,0.034008437,0.034008437
4,170,63,1993,4.7552234959,12,0.033445822,0.033445822
4,170,63,1993,1.44,12,0.5151725035,0.5151725035
4,170,63,1993,6.1650720203,12,0.5151725035,0.5151725035
4,170,63,1993,4.7329335438,12,0.0402250726,0.0402250726
4,170,63,1993,4.2768424585,12,0.0434319539,0.0434319539
4,170,63,1993,4.889631414,12,0.0432105426,0.0432105426
4,170,63,1993,1.44,12,9.2153687465,9.2153687465
4,170,63,1993,6.1650720203,12,9.2153687465,9.2153687465
4,170,63,1993,6.1650720203,12,2.1377060117,2.1377060117
4,170,63,1993,6.1650720203,12,2.2693979646,2.2693979646
4,170,63,1993,,12,2.2693979646,0
4,170,63,1993,1.44,12,0.073717933,0.073717933
4,170,63,1993,6.1650720203,12,0.073717933,0.073717933
4,170,63,1993,6.1650720203,12,0.0525694666,0.0525694666
4,170,63,1993,0.1940855144,12,0.0525694666,0.0525694666
4,170,63,1993,6.4668275895,12,0.5001196624,0.5001196624
4,170,63,1993,6.1650720203,12,0.2619606057,0.2619606057
4,170,63,1993,0.425562403,12,0.2619606057,0.2619606057
4,170,63,1993,1.6917452923,12,0.2619606057,0.2619606057
4,170,63,1993,6.1650720203,12,0.2619606057,0.2619606057
4,170,63,1993,6.1650720203,12,0.089070818,0.089070818
4,170,63,1993,0.72,12,0.089070818,0.089070818
4,170,63,1993,4.5378103174,12,0.033783,0.033783
4,170,63,1993,6.1650720203,12,0.7215091774,0.7215091774
4,170,63,1993,4.6274833827,12,0.0116348,0.0116348
4,170,63,1993,6.1650720203,12,0.2098211312,0.2098211312
4,170,63,1993,8.9770841706,12,0.2098211312,0.2098211312
4,170,63,1993,5.0341672784,12,0.0134085,0.0134085
4,170,63,1993,6.1650720203,12,1.8754388516,1.8754388516
4,170,63,1993,,12,4.0880775918,0
4,170,63,1993,6.1650720203,12,0.3429365557,0.3429365557
4,170,63,1993,1.44,12,0.3429365557,0.3429365557
4,170,63,1993,5.068088677,12,0.0438452921,0.0438452921
4,170,63,1993,4.6115825477,12,0.0406070551,0.0406070551
4,170,63,1993,6.1650720203,12,5.1280257122,5.1280257122
4,170,63,1993,6.1650720203,12,2.3492476047,2.3492476047
4,170,63,1993,6.1650720203,12,1.1156592391,1.1156592391
4,170,63,1993,1.08,12,1.1156592391,1.1156592391
4,170,63,1993,6.1650720203,12,3.1034412853,3.1034412853
4,170,63,1993,6.1650720203,12,0.486704751,0.486704751
4,170,63,1993,,12,0.486704751,0
4,170,63,1993,23.747829041,12,0.486704751,0.486704751
4,170,63,1993,1.44,12,0.4338455114,0.4338455114
4,170,63,1993,6.1650720203,12,0.4338455114,0.4338455114
4,170,63,1993,,12,0.1033769664,0
4,170,63,1993,4.8514208719,12,0.01348783,0.01348783
4,170,63,1993,,12,3.7166170477,0
4,170,63,1993,6.1650720203,12,3.7166170477,3.7166170477
4,170,63,1993,4.6969696587,12,0.055817965,0.055817965
4,170,63,1993,4.6421972143,12,0.0520592595,0.0520592595
4,170,63,1993,4.8088847098,12,0.0519027892,0.0519027892
4,170,63,1993,4.6630057226,12,0.053580515,0.053580515
4,170,63,1993,4.6350236045,12,0.0526849916,0.0526849916
4,170,63,1993,4.4693869788,12,0.053616045,0.053616045
4,170,63,1993,4.7884693483,12,0.054939918,0.054939918
4,170,63,1993,4.833530106,12,0.052614032,0.052614032
4,170,63,1993,4.4138885832,12,0.0555215225,0.0555215225
4,170,63,1993,4.698365633,12,0.054817721,0.054817721
4,170,63,1993,4.3280612748,12,0.053656726,0.053656726
4,170,63,1993,4.3900818196,12,0.0520149749,0.0520149749
4,170,63,1993,4.4573093693,12,0.0518895691,0.0518895691
4,170,63,1993,4.8633367612,12,0.0555838166,0.0555838166
4,170,63,1993,4.6945832992,12,0.0566920201,0.0566920201
4,170,63,1993,4.3676863798,12,0.0554487196,0.0554487196
4,170,63,1993,4.701318975,12,0.0524221022,0.0524221022
4,170,63,1993,6.1650720203,12,0.3578933984,0.3578933984
4,170,63,1993,8.9770841706,12,0.3578933984,0.3578933984
4,170,63,1993,4.7735655295,12,0.01579626,0.01579626
4,170,63,1993,6.1650720203,12,4.6529958934,4.6529958934
4,170,63,1993,6.1650720203,12,9.3092904313,9.3092904313
4,170,63,1993,,12,9.3092904313,0
4,170,63,1993,21.567031034,12,9.3092904313,9.3092904313
4,170,63,1993,0.72,12,9.3092904313,9.3092904313
4,170,63,1993,5.0211188579,12,0.050984535,0.050984535
4,170,63,1993,5.0320763884,12,0.054874035,0.054874035
4,170,63,1993,0.72,12,5.8717035404,5.8717035404
4,170,63,1993,6.1650720203,12,5.8717035404,5.8717035404
4,170,63,1993,4.9778863362,12,0.0332151544,0.0332151544
4,170,63,1993,5.0539414584,12,0.0335536456,0.0335536456
4,170,63,1993,6.1650720203,12,0.3733682143,0.3733682143
4,170,63,1993,0.425562403,12,0.3733682143,0.3733682143
4,170,63,1993,4.9497598772,12,0.02407519,0.02407519
4,170,63,1993,3.6,12,3.9697227138,3.9697227138
4,170,63,1993,0.72,12,0.19523907,0.19523907
4,170,63,1993,6.1650720203,12,0.19523907,0.19523907
4,170,63,1993,0.72,12,36.58286263,36.58286263
4,170,63,1993,1.08,12,56.7002198,56.7002198
4,170,63,1993,4.3087712482,12,2.442576,2.442576
4,170,63,1993,0.4248203618,12,2.442576,2.442576
4,170,63,1993,6.1650720203,12,2.442576,2.442576
4,170,63,1993,4.9678318255,12,44.5655602,44.5655602
4,170,63,1993,0.5728579489,,2.2051237,2.2051237
4,170,63,1993,,12,13.107947,0
4,170,63,1993,3.6660142308,12,13.107947,13.107947
4,170,63,1993,4.279160658,12,22.7236754,22.7236754
4,170,63,1993,,12,22.7236754,0
4,170,63,1993,4.5274274871,12,0.01103321,0.01103321
4,170,63,1993,,12,1.9523956892,0
4,170,63,1993,,12,1.9634432012,0
4,170,63,1993,,12,1.8112086714,0
4,170,63,1993,,12,1.9357001602,0
4,170,63,1993,,12,1.7884142804,0
4,170,63,1993,,12,1.9145142581,0
4,170,63,1993,,12,1.8055734275,0
4,170,63,1993,,12,1.9434457766,0
4,170,63,1993,,12,1.8140236474,0
4,170,63,1993,,12,1.0066018835,0
4,170,63,1993,,12,1.0260736911,0
4,170,63,1993,,12,0.9602250544,0
4,170,63,1993,,12,0.9452965518,0
4,170,63,1993,,12,0.9896166667,0
4,170,63,1993,,12,0.9923646958,0
4,170,63,1993,,12,0.9680116818,0
4,170,63,1993,,12,1.0313242191,0
4,170,63,1993,,12,0.9431337054,0
4,170,63,1993,,12,0.9442055439,0
4,170,63,1993,,12,0.9826368686,0
4,170,63,1993,,12,0.9660003437,0
4,170,63,1993,,12,0.9925510262,0
4,170,63,1993,,12,0.9635990505,0
4,170,63,1993,,12,0.9482014947,0
4,170,63,1993,,12,0.9944705379,0
4,170,63,1993,,12,0.9999932244,0
4,170,63,1993,,12,0.9614987379,0
4,170,63,1993,,12,1.0161318868,0
4,170,63,1993,,12,0.9826522021,0
4,170,63,1993,,12,0.97786905,0
4,170,63,1993,,12,0.9680465392,0
4,170,63,1993,,12,0.9963791086,0
4,170,63,1993,,12,0.953055757,0
4,170,63,1993,,12,0.9733963406,0
4,170,63,1993,,12,0.9488275381,0
4,170,63,1993,,12,0.9294077886,0
4,170,63,1993,,12,0.9372036402,0
4,170,63,1993,,12,1.0004543468,0
4,170,63,1993,,12,0.9998621289,0
4,170,63,1993,,12,1.011708282,0
4,170,63,1993,,12,0.9319253084,0
4,170,63,1993,,12,1.0044605572,0
4,170,63,1993,,12,1.0277462793,0
4,170,63,1993,,12,0.9751531776,0
4,170,63,1993,,12,0.9438779937,0
4,170,63,1993,,12,1.0079591785,0
4,170,63,1993,,12,0.9821927449,0
4,170,63,1993,,12,0.9827359213,0
4,170,63,1993,,12,0.9479498507,0
4,170,63,1993,,12,1.0123833781,0
4,170,63,1993,,12,0.9441647075,0
4,170,63,1993,,12,0.9697171552,0
4,170,63,1993,,12,1.0188168773,0
4,170,63,1993,0.72,12,76.280527859,76.280527859
4,170,63,1993,0.72,12,75.404984851,75.404984851
4,170,63,1993,6.1346533746,12,3.9374543847,3.9374543847
4,170,63,1993,6.1346533746,12,3.6281909991,3.6281909991
4,170,63,1993,8.9770841706,12,67.489727247,67.489727247
4,170,63,1993,,12,67.856528553,0
4,170,63,1993,10.107316324,,4.4303365452,4.4303365452
4,170,63,1993,10.107316324,,4.2954909516,4.2954909516
4,170,63,1993,10.107316324,,4.4466676313,4.4466676313
4,170,63,1993,10.107316324,,4.5175914941,4.5175914941
4,170,63,1993,10.107316324,,4.5331357688,4.5331357688
4,170,63,1993,10.107316324,,4.6453319288,4.6453319288
4,170,63,1993,10.107316324,,4.6036483273,4.6036483273
4,170,63,1993,10.107316324,,4.7101925724,4.7101925724
4,170,63,1993,10.107316324,,4.6990422101,4.6990422101
4,170,63,1993,10.107316324,,4.4700370742,4.4700370742
4,170,63,1993,10.107316324,,4.6505982145,4.6505982145
4,170,63,1993,10.107316324,,4.3006955525,4.3006955525
4,170,63,1993,10.107316324,,4.5180555438,4.5180555438
4,170,63,1993,10.107316324,,4.7413050764,4.7413050764
4,170,63,1993,10.107316324,,4.7451243175,4.7451243175
4,170,63,1993,10.107316324,,4.286510159,4.286510159
4,170,63,1993,10.107316324,,4.3343903853,4.3343903853
4,170,63,1993,10.107316324,,4.5554266419,4.5554266419
4,170,63,1993,10.107316324,,4.2871809896,4.2871809896
4,170,63,1993,10.107316324,,4.4155044328,4.4155044328
4,170,63,1993,10.107316324,,4.5147496084,4.5147496084
4,170,63,1993,10.107316324,,4.3634757865,4.3634757865
4,170,63,1993,10.107316324,,4.468985688,4.468985688
4,170,63,1993,10.107316324,,4.4861989216,4.4861989216
4,170,63,1993,10.107316324,,4.3529748354,4.3529748354
4,170,63,1993,10.107316324,,4.510419774,4.510419774
4,170,63,1993,10.107316324,,4.5766905013,4.5766905013
4,170,63,1993,10.107316324,,4.6912803223,4.6912803223
4,170,63,1993,10.107316324,,4.5061614434,4.5061614434
4,170,63,1993,10.107316324,,4.610775658,4.610775658
4,170,63,1993,10.107316324,,4.4890359637,4.4890359637
4,170,63,1993,10.107316324,,4.3845691542,4.3845691542
4,170,63,1993,10.107316324,,4.4881145649,4.4881145649
4,170,63,1993,10.107316324,,4.3149841922,4.3149841922
4,170,63,1993,10.107316324,,4.4457319928,4.4457319928
4,170,63,1993,10.107316324,,4.3737135885,4.3737135885
4,170,63,1993,10.107316324,,4.6942726776,4.6942726776
